Running for 400.0 seconds (400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   dram   core   psys   SEN3 pch_co   B0D4 INT340   SEN2   SEN4 x86_pk   SEN5 iwlwif acpitz   SEN1  CPU Freq  Freq Min  Freq Max  GPU Freq
11:15:24   0.0   0.0   0.1  99.9   0.0    1    227    187    0    0    0  38.24    3.91   1.22   0.05  33.06  50.05  45.00  57.05  20.00  52.05  61.05  58.00  59.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:25   0.1   0.0   0.1  99.9   0.0    1    203    157    0    0    0  38.12    3.90   1.23   0.04  32.95  50.05  44.00  57.05  20.00  53.05  61.05  58.00  59.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:26   0.1   0.0   0.1  99.7   0.1    1    657    501    2    2    2  39.11    4.02   1.23   0.10  33.75  50.05  45.00  57.05  20.00  53.05  61.05  58.00  59.05  51.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:27   0.0   0.0   0.1  99.9   0.0    1    212    179    0    0    0  38.18    3.90   1.22   0.04  33.01  50.05  45.00  57.05  20.00  53.05  62.05  58.00  59.05  51.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:28   0.1   0.0   0.1  99.9   0.0    1    238    187    0    0    0  38.68    3.95   1.23   0.06  33.45  50.05  45.00  57.05  20.00  53.05  62.05  58.00  59.05  51.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:29   0.1   0.0   0.2  99.8   0.0    1    420    240    0    0    0  38.40    3.96   1.23   0.08  33.14  49.05  46.00  57.05  20.00  53.05  62.05  58.00  59.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:30   0.0   0.0   0.1  99.9   0.1    1    267    203    0    0    0  38.76    3.95   1.23   0.05  33.53  49.05  45.00  57.05  20.00  53.05  62.05  58.00  59.05  50.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:31   0.1   0.0   0.2  99.6   0.1    1    686    498    3    2    2  39.32    4.03   1.23   0.11  33.95  50.05  46.00  57.05  20.00  53.05  62.05  58.00  59.05  51.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:32   0.1   0.0   0.1  99.9   0.0    1    196    172    0    0    0  38.12    3.91   1.23   0.06  32.92  50.05  47.00  57.05  20.00  53.05  62.05  58.00  59.05  51.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:33   0.0   0.0   0.1  99.9   0.0    1    220    168    0    0    0  38.27    3.90   1.22   0.04  33.10  49.05  45.00  57.05  20.00  52.05  62.05  58.00  59.05  51.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:34   0.0   0.0   0.1  99.9   0.0    1    275    201    0    0    0  38.25    3.93   1.23   0.06  33.04  49.05  46.00  57.05  20.00  52.05  62.05  58.00  59.05  51.00  57.00  58.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:35   0.0   0.0   0.1  99.9   0.0    1    240    203    0    0    0  38.76    3.95   1.23   0.06  33.51  50.05  45.00  57.05  20.00  53.05  62.05  58.00  59.05  51.00  57.00  59.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:36   0.1   0.0   0.2  99.7   0.1    1    607    479    2    2    2  39.09    4.01   1.23   0.10  33.75  50.05  47.00  57.05  20.00  53.05  62.05  58.00  59.05  51.00  57.00  59.05  0.80 GHz  0.80 GHz  0.88 GHz   N/A     
